Symbol,Price,Type,Time
DOLF20,4066.0,BID,time
DOLF20,4067.0,ASK,time
DOLF20,4065.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4066.0,ASK,time
DOLF20,4065.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4065.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4065.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,ASK,time
DOLF20,4065.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4065.0,BID,time
DOLF20,4066.0,ASK,time
DOLF20,4066.0,BID,time
DOLF20,4065.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4065.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,ASK,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4067.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4068.0,ASK,time
DOLF20,4066.0,BID,time
DOLF20,4082.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4073.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,ASK,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4067.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4067.0,BID,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,ASK,time
DOLF20,4067.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4068.0,BID,time
DOLF20,4068.0,ASK,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4083.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,ASK,time
DOLF20,4067.0,BID,time
DOLF20,4068.0,ASK,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,ASK,time
DOLF20,4067.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4068.0,ASK,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,ASK,time
DOLF20,4067.0,BID,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4067.0,BID,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4068.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4068.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4066.0,BID,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4065.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4067.0,BID,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4066.0,BID,time
DOLF20,4066.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4067.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4066.0,BID,time
DOLF20,4066.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4064.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4069.0,BID,time
DOLF20,4068.0,ASK,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4066.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4067.0,ASK,time
DOLF20,4067.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4068.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4088.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4067.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4068.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4068.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4068.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4068.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4068.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4068.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4068.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4068.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4083.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4085.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4068.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4068.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4068.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4068.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4068.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4068.0,BID,time
DOLF20,4067.0,BID,time
DOLF20,4068.0,BID,time
DOLF20,4069.0,ASK,time
DOLF20,4067.0,BID,time
DOLF20,4068.0,BID,time
DOLF20,4068.0,ASK,time
DOLF20,4069.0,ASK,time
DOLF20,4067.0,BID,time
DOLF20,4068.0,BID,time
DOLF20,4068.0,ASK,time
DOLF20,4069.0,ASK,time
DOLF20,4068.0,ASK,time
DOLF20,4069.0,ASK,time
DOLF20,4067.0,ASK,time
DOLF20,4069.0,ASK,time
DOLF20,4067.0,BID,time
